,noise_type,noise_level,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
221,Diry Lens 1,3,27.914993101868273,27.695494768126455,0.26704131514632357,0.3508620420024105,0.4403861232057537,0.3508620420024105,0.002724574527383356,0.0027626408974563677,0.15266764184182754,0.15404369818152716,0.9547979131642815,0.9540288226933971,1.9133284889326947,1.8877564056864387
222,Diry Lens 1,3,28.09962138326121,27.793041981292763,0.25227918780169273,0.3381208992963396,0.34841309785313257,0.3381208992963396,0.000774017868567637,0.000795625273891435,0.09609068837070568,0.09736106377292349,0.9556843335684173,0.9538595075060902,0.8280918768873666,0.8122119956201357
223,Diry Lens 1,3,27.8220004030274,27.6507575146254,0.2740122015421828,0.355776581072648,0.4979657967194211,0.355776581072648,0.009254633719626988,0.00942747740448636,0.21022448451590384,0.21262712927874877,0.9547121523668222,0.9534057981977423,2.682848740670784,2.6511913878338285
224,Diry Lens 1,3,27.759624940436257,27.620235106111867,0.26791722924999695,0.34929348394729065,0.44282245688895316,0.34929348394729065,0.002273683872447971,0.0023128771200902547,0.13308922805097145,0.13452900394321424,0.9542408640438609,0.954027615244287,1.98376346190482,1.958774182785985
225,Diry Lens 1,3,27.85403456143413,27.633802492000573,0.25124039678091403,0.33763867753667615,0.37464553908848963,0.33763867753667615,0.0014202913100211994,0.0014473240707584497,0.1318410872937851,0.13318911966550984,0.9535743318686987,0.9538173704701182,1.888758108549663,1.858331273738061
226,Diry Lens 1,3,27.880685920324034,27.655466397623996,0.25422746251612066,0.33970952821397765,0.3841579504852872,0.33970952821397765,0.0012801789283521199,0.001300875431662425,0.11815247326503762,0.11930848322222032,0.9562291077456254,0.9547207072748609,2.0018241003811763,1.969258507341534
227,Diry Lens 1,3,27.77686944402724,27.6021109338736,0.27130918979861635,0.3524235723646246,0.40362220378427366,0.3524235723646246,0.002423986321237531,0.0024653215600607455,0.16113770675679526,0.16270197838347633,0.9551451089256675,0.9532036300738076,2.329977585377496,2.3006802702678537
228,Diry Lens 1,3,27.913401240963005,27.658389358825637,0.256206720917888,0.3403952711290487,0.37898186385564525,0.3403952711290487,0.001098141485501674,0.0011113331374943138,0.11602444262853151,0.11697325075867653,0.9540996286288513,0.9536928358966963,1.4875209719723035,1.463163882070875
229,Diry Lens 1,3,27.757492832303242,27.64354479921563,0.2579109450280027,0.33920305417895574,0.5243858070574989,0.33920305417895574,0.0140934573718805,0.014312912118487812,0.24022626838922795,0.24219381331166379,0.9523914470845269,0.9535034592799612,2.2869481088895642,2.2599088537562584
230,Diry Lens 1,4,27.756949632402307,27.680191900400956,0.17563192171926095,0.23846560348590842,0.31625736736993093,0.23846560348590842,0.00010986437186431976,0.00011331849858083644,0.06080952929652551,0.061597819723016006,0.9502299965862072,0.9487495221833846,1.0630710335933213,1.0514905989293564
231,Diry Lens 1,4,27.81052254588191,27.75650093566679,0.18417845561203966,0.24659466635819757,0.3836800890043172,0.24659466635819757,0.0002627388537286066,0.0002685884765900567,0.06986363517165034,0.07055131193813574,0.9504913625522662,0.9485486531360874,1.495867006500622,1.4796379825024422
232,Diry Lens 1,4,27.903250182598658,27.74656266532281,0.17405648171941754,0.23728275098620605,0.30397401470561475,0.23728275098620605,4.145656331891553e-05,4.236074952783917e-05,0.04312004382270744,0.043718238617328604,0.9510121844499292,0.9500045538500599,0.6440266418625402,0.6342482148423974
233,Diry Lens 1,4,27.772634883903883,27.72423170986332,0.192527011301917,0.25272673713217986,0.43475679455812466,0.25272673713217986,0.0011480010890790257,0.0011671747932222535,0.09582914573477455,0.09701898963853,0.9496350857811968,0.9482187298572045,2.1304772615799035,2.10960869398899
234,Diry Lens 1,4,27.762707966986735,27.7288288728474,0.18445126077174612,0.2445835397639967,0.3894014985247659,0.2445835397639967,0.00019568265008409094,0.00019849184252036464,0.0592084823638806,0.05985771329868528,0.9490305423973842,0.9491076846878048,1.5426347306993113,1.5270627649571191
235,Diry Lens 1,4,27.767842814929473,27.696629329158135,0.17336631497462723,0.23671258276244433,0.3257848882270947,0.23671258276244433,0.00011019804295677355,0.00011144739300732512,0.0628670357604814,0.06354619832078887,0.9494463116835495,0.9484502970573752,1.4456207621317136,1.4288291019811852
