Type of Noise,junk,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
lens_blur_lvl_4,0,27.92914520281397,27.753259496303265,0.4835612245294079,0.47844651065530197,0.5454805276443686,0.47844651065530197,0.009052404116972109,0.01126284610779561,0.09922954789316554,0.111477955629952,0.9250781588428836,0.9271715032845043,4.995581765901983,4.9995898758322355
lens_blur_lvl_4,1,27.6138495633986,27.866319377466468,0.729075775933217,0.6482390746120941,0.4064634057733346,0.6482390746120941,0.07293608390693997,4.4982290280981615e-05,0.3540155783778077,0.04636877871647822,0.9612745461223839,0.9514901028587041,4.999988948412575,4.99555729799377
lens_blur_lvl_4,2,27.716063342404492,28.01216049711805,0.7847011574077314,0.680495203906247,0.5399624052955296,0.680495203906247,0.10338066092505088,0.007293696550065172,0.3565679616321312,0.14010570990000373,0.9636143591276585,0.9520906565271987,4.999503090825169,4.803786447212381
lens_blur_lvl_4,3,27.94629967135726,27.815888896536336,0.474744347367609,0.4124882908814997,0.5405047839718735,0.4124882908814997,0.0131589590008707,0.00019657771048242205,0.10001592792268575,0.033706965042337,0.9270726480698751,0.9262390580054014,4.996303380612622,4.999513397614422
lens_blur_lvl_4,4,27.937570293911314,27.810558864565778,0.47926690717614845,0.4207586294900289,0.5407232205258734,0.4207586294900289,0.01371272199247265,0.0002251957884962851,0.10049122885169881,0.03421133981491759,0.9289339270110173,0.9259874551638142,4.9965759368824845,4.99958788024074
lens_blur_lvl_5,0,27.878398308404787,27.784131812614877,0.48878053520536746,0.47273392990484847,0.49397100063654575,0.47273392990484847,0.007505078636188384,0.0080841761635706,0.0955912983757215,0.10066572557805452,0.9241931553312964,0.9265031039279495,4.9970166769497855,4.999678790098161
lens_blur_lvl_5,1,27.485444374711385,27.846024685051628,0.704386656418225,0.6475161144193937,0.24586431730132907,0.6475161144193937,0.04306556127478203,5.0061353965699105e-05,0.30509119892755704,0.04846539128887991,0.9609899488873679,0.9512166234873043,4.999999245968308,4.9940511887078225
lens_blur_lvl_5,2,27.625171305539816,28.041701824919777,0.7621004981794828,0.6715028647662071,0.4567577101503598,0.6715028647662071,0.04804444107713503,0.00389424871628352,0.2766528046214641,0.11628613876174881,0.960112874235216,0.9469863179746286,4.999643613892988,4.764718592070015
lens_blur_lvl_5,3,27.86764540824571,27.844021368733365,0.4408628604511016,0.40135571026556716,0.4607009144647066,0.40135571026556716,0.005449654869399843,3.9988943971410496e-05,0.07585360367928308,0.024417356968780456,0.9253660502332223,0.9264027729281555,4.998857646380825,4.999669095534132
lens_blur_lvl_5,4,27.876204808907165,27.839164382729827,0.4473284476225746,0.4097846331075295,0.462742533203421,0.4097846331075295,0.006260095900343425,4.892458289925626e-05,0.0782778537449022,0.024919481090018028,0.926204103979747,0.925963892486976,4.998885673676539,4.999712927585181
